target_id	crown_1	opistosoma_1	trophosome_1	crown_2	opistosoma_2	trophosome_2
OALVG00000003586.1	0	0	0	0	0	0
OALVG00000003587.1	0.098165	0.15632	0.126976	0	0.406126	0
OALVG00000003588.1	3.87218	14.5429	0.468944	0.0368275	13.752	0.192277
OALVG00000003589.1	1.03561	11.4243	0.374009	0	6.18081	0.190529
OALVG00000003590.1	0.282569	0.0766116	0.139469	0.459376	0.405761	0.120061
OALVG00000003591.1	1.21269	0.730734	0.809235	1.5837	2.59509	0.655387
OALVG00000003592.1	0	0	1.63749	0	9.04741	0
OALVG00000003593.1	0.0999992	0.0500294	0.0728523	0	0	0.0614401
OALVG00000003594.1	2.93259	0.0637633	1.80406	2.01831	0.871505	1.35216
OALVG00000003595.1	11.9255	4.68825	0.585948	0	1.29936	0.240215
OALVG00000003596.1	0	0	0	0	0.226793	0
OALVG00000003597.1	0.357269	0	0	0	0	0
OALVG00000003598.1	746.87	0.688084	0.0756226	1.45657	1.85091	14.2401
OALVG00000003599.1	0	0	0	0	0	0
OALVG00000003600.1	0	0	0.124582	0	0	0
OALVG00000003601.1	0.525883	0	0.336108	0.276942	0.294493	0.137129
OALVG00000003602.1	2.56341	1.15456	7.27384	6.01823	7.02138	3.97476
OALVG00000003603.1	0.688887	2.67606	0	0.27047	8.11824	0.0160444
OALVG00000003604.1	0	0.0201183	21.3051	0.0519255	0	0.0740637
OALVG00000003605.1	0.145748	0	49.8136	0.110467	0.0670233	0
OALVG00000003606.1	0	0	3.33773	0	0	0
OALVG00000003607.1	0.0295822	0	2.15342	0	0.0202097	0
OALVG00000003608.1	2.02247	0.359011	2.51031	4.09454	1.52962	2.90981
OALVG00000003609.1	0	0.225704	16.7418	0.250317	0.539493	0.119069
OALVG00000003610.1	1.5697	1.24838	0.336545	2.21362	3.1456	0.372207
OALVG00000003610.2	0.425673	0.35544	0	0.149033	1.87179	0.110525
OALVG00000003611.1	6.49729	5.97422	1.29566	9.37686	26.2517	4.15719
OALVG00000003612.1	0.0789362	213.953	0.370034	0.151796	50.4212	0.0514224
OALVG00000003613.1	0	0.726377	0.237989	0	0	0.543614
OALVG00000003614.1	0.191145	1.03986	0.708316	0.0935949	0.232128	0.612409
OALVG00000003615.1	2.72058	3.47913	10.8697	3.24143	6.7127	4.4845
OALVG00000003616.1	38.5722	3.5606	0.0817829	0	0.131289	2.7384
OALVG00000003616.2	1.68753	0	0	0	0	0
OALVG00000003617.1	1.5238	0	0.0281183	0	0	0.00816794
OALVG00000003618.1	0	0	0.0557561	0	0	0.0843531
OALVG00000003619.1	0.0471394	0	0.292951	0	0	0
OALVG00000003620.1	0	0	0	0	0	0
OALVG00000003621.1	1.57323	0	0	0	0	0
OALVG00000003622.1	0.241171	0.518844	0	1.38094	1.06475	0
OALVG00000003623.1	6.26233	3.87131	9.26282	14.4308	5.08704	6.57254
OALVG00000003624.1	0.106101	0.00595975	0.123667	0.0766872	0.0303186	0.0290864
OALVG00000003625.1	0.573135	0	0.516277	0	0	0
OALVG00000003626.1	2.32373	1.2834	1.06775	1.30208	1.67446	0.0843729
OALVG00000003627.1	0.853559	0	0.110598	1.90017	0.0293871	6.7476
OALVG00000003628.1	3.01686	13.9914	0.517008	0.216609	12.0903	0.720846
OALVG00000003629.1	7.13921	0	0.0088248	0.0852923	0.084411	0.283257
OALVG00000003630.1	0.326242	38.9514	1.42759	0.211109	10.7858	7.74689
OALVG00000003631.1	2.12858	1.53939	2.10665	5.36838	2.05818	1.24977
OALVG00000003632.1	0.486611	0.42535	0.714327	0.0841623	0.248994	0.0992353
OALVG00000003633.1	2.79826	0.482583	0.107283	4.32593	1.73578	1.26427
OALVG00000003634.1	2.24646	0.0330215	0.19029	0.0849409	0.167676	0.0402622
OALVG00000003635.1	19.2381	5.81519	3.5313	0	0	0
OALVG00000003636.1	1.11142	0.144939	0.252377	0	0.0929454	0
OALVG00000003637.1	2.21934	0	1.50697	12.1463	1.82314	0
OALVG00000003638.1	0.906884	0.204502	0.598834	1.40246	0.572914	0.23296
OALVG00000003639.1	0.0169679	1.39244	2.34889	0	0.809476	3.12388
OALVG00000003640.1	0.163455	0	5.20294	0.040849	0.0202383	0.213317
OALVG00000003641.1	3.96756	3.07188	6.48659	8.14825	4.43976	4.79127
OALVG00000003642.1	4.74756	1.40184	0.630292	12.6998	3.62782	2.47065
OALVG00000003643.1	0.464259	0.536888	0.830707	8.17112	5.64615	0
OALVG00000003644.1	19.3825	5.85742	19.6083	19.7294	13.2038	13.0999
OALVG00000003645.1	2.51732	2.95511	4.22183	4.51605	2.85166	1.62167
OALVG00000003646.1	4.47523	2.91349	3.84488	6.77408	4.48118	3.45957
OALVG00000003647.1	0.619201	0.0335817	11.1358	1.03819	0.128438	0.136822
OALVG00000003648.1	0.759855	1.01907	3.57349	1.0009	0.905759	1.12574
OALVG00000003649.1	0.469662	0.375416	2.39353	0.876267	0.823012	0.766518
OALVG00000003650.1	5.08296	9.31764	15.9726	10.7078	8.13597	5.69524
OALVG00000003651.1	1.0049	0.159256	1.03126	0.53025	0.893047	1.05111
OALVG00000003652.1	2.27105	2.19784	1.03302	1.46121	2.61682	4.03753
OALVG00000003653.1	0.980158	0.671668	1.13428	2.71457	0.335598	0.425685
OALVG00000003654.1	1.19147	0.211846	0.215728	0	0.290327	0
OALVG00000003655.1	32.3253	14.5556	6.04158	101.706	22.7006	64.1371
OALVG00000003656.1	4.26951	1.57704	0.681818	8.06276	2.53116	9.36301
OALVG00000003657.1	0.448145	0.38529	1.50601	0.635823	0.452783	0.264102
OALVG00000003658.1	1.04834	0.35444	1.80044	2.2137	0.730762	1.35079
OALVG00000003659.1	138.113	90.314	81.1915	268.68	82.6759	247.77
OALVG00000003660.1	6.90172	3.73129	11.2247	13.3831	3.90984	7.05654
OALVG00000003661.1	43.9833	14.1602	39.3249	68.9088	21.0635	51.8086
OALVG00000003662.1	0.0710544	0	2.46318	0	0.174152	0.0741723
OALVG00000003663.1	29.5139	46.7397	15.2346	57.687	47.8492	34.789
OALVG00000003664.1	2.64642	1.0569	0.749379	1.73302	3.24728	1.54182
OALVG00000003665.1	196.431	174.187	124.53	819.113	181.176	287.207
OALVG00000003666.1	23.1323	35.8178	2.06032	47.113	185.873	18.6951
OALVG00000003667.1	7.03147	16.4034	64.4362	6.16261	8.96	18.2715
OALVG00000003668.1	0	0	0.079215	0	0	0
OALVG00000003669.1	0	0	0.455254	0.52829	0	0
OALVG00000003670.1	1.44423	0.661833	2.30061	1.27127	0.721308	0.30896
OALVG00000003671.1	0.294696	7.4122	2.12288	2.55738	5.22818	3.22837
OALVG00000003672.1	2.54645	3.21094	2.43172	1.77273	17.9712	0.316253
OALVG00000003673.1	3.51575	4.89106	5.33704	5.87269	24.8477	2.54501
OALVG00000003674.1	0.468313	0.306917	0.261753	0.64057	2.85052	0.177892
OALVG00000003675.1	11.8749	10.2999	7.66625	2.07655	30.5488	1.53022
OALVG00000003676.1	2.62374	4.74827	2.41421	3.9717	31.3765	0.838568
OALVG00000003677.1	0.699705	0.0335527	0.294833	2.09498	0.234962	0.133159
OALVG00000003678.1	0	0	0.159591	0	0	0
OALVG00000003679.1	0	0	0	0	0	0
OALVG00000003680.1	0.19485	0.363896	0.103744	0.200698	0.190128	0.206179
OALVG00000003681.1	2.47146	2.14097	8.43873	4.06513	2.82051	3.0685
OALVG00000003682.1	3.27559	1.76938	2.66853	2.02407	5.17993	2.08739
OALVG00000003682.2	4.21413	4.94806	3.52256	12.8512	3.15811	3.73474
OALVG00000003683.1	0.437173	0.404885	0.0981559	1.04332	0.469487	0.0900122
OALVG00000003684.1	3.88009	8.90925	11.193	16.5876	9.21121	11.1043
OALVG00000003685.1	0.381205	0.135633	2.11167	0.553522	0.4518	0.541881
OALVG00000003686.1	0.193175	0.14284	0.113329	0.232268	0.229976	0.23619
OALVG00000003687.1	1.2228	0.336743	0	0.998769	1.87107	0
OALVG00000003688.1	0.313228	0	0	0.287585	0.0490594	0
OALVG00000003689.1	0.331337	0	0	0	0	0
OALVG00000003690.1	5.3447	2.86907	21.1183	18.8042	28.8848	10.8067
OALVG00000003691.1	1.49702	0.0704392	7.12715	1.36118	0.164677	0.229635
OALVG00000003692.1	1.74593	0.214621	7.01692	4.82342	0.21049	0.312165
OALVG00000003693.1	0	0	0	0	0	0
OALVG00000003694.1	0	0	0	0	0	3.01686
OALVG00000003695.1	0.809481	0.555584	1.77397	0.868396	0.119334	0.269505
OALVG00000003696.1	2.198	0	0	0	0	0
OALVG00000003697.1	45.4076	17.2111	1.06307	127.679	90.4188	24.6189
OALVG00000003698.1	5.35272	0.944977	0.102181	12.1107	5.55557	1.04633
OALVG00000003699.1	4.74253	3.08972	9.57562	7.21837	4.1997	4.00649
OALVG00000003700.1	1.79637	1.91471	5.17935	3.35133	6.18477	2.03096
OALVG00000003701.1	1.57665	1.3711	5.03455	2.84055	1.92754	2.60361
OALVG00000003702.1	4.28386	19.2774	10.2855	8.65642	30.1522	13.1385
OALVG00000003702.2	10.2355	1.00666	2.40143	14.2533	5.65502	2.13401
OALVG00000003703.1	0.00233386	0.155143	3.26125	0.493604	0.555355	0.594001
OALVG00000003703.2	0.922916	1.62484e-07	2.26578	2.26621	0.205712	0
OALVG00000003704.1	0	0	0.0758848	0.122272	0.0120961	0.0115995
OALVG00000003705.1	10.2714	11.5878	16.0144	21.7027	11.7765	13.0837
OALVG00000003706.1	2.6811	1.46991	8.62405	3.99723	2.9602	1.31967
OALVG00000003707.1	0.143325	0.0199501	0.29729	0.205396	0.143824	0.0243472
OALVG00000003708.1	0	0	0	0	0	0
OALVG00000003709.1	0	0	0.145121	0	0	0
OALVG00000003710.1	0.848169	1.37093	0.0151257	4.49367	1.25643	4.79646e-10
OALVG00000003710.2	1.5095	0.0312794	0.193384	2.31239	0.468879	0.0647267
OALVG00000003711.1	0.193095	0.102506	0	0.803037	0.865184	0
OALVG00000003712.1	0.54716	0.161399	0.119196	1.08777	0.522618	0.22772
OALVG00000003713.1	12.0102	21.3747	11.0245	35.381	60.4111	14.4156
OALVG00000003714.1	7.04573	2.23807	0.695275	14.457	2.41496	2.65515
OALVG00000003715.1	0.0469941	3.41252	0.12886	0	0.867361	3.08753
OALVG00000003716.1	0.491833	4.02346	4.74619	0.641194	6.8315	9.14445
OALVG00000003717.1	2.7286	0.572818	0.659368	2.82039	1.19916	0.267682
OALVG00000003718.1	0.272679	0.0968551	6.10692	0.0999781	0.123946	0.142457
OALVG00000003719.1	1.42071	3.52358	3.97298	4.95781	3.21322	2.82695
OALVG00000003720.1	1.34941	1.014	3.52418	1.81469	0.621086	1.17607
OALVG00000003721.1	1.37719	0.377262	0.862239	1.29063	1.32932	0.512144
OALVG00000003722.1	0.113851	0.654751	1.34478	0.375857	0.590961	1.10158
OALVG00000003723.1	2.03737	2.07062	0.482232	1.81731	5.87476	1.48804
OALVG00000003724.1	4.20323	0.693329	0.156069	3.03479	2.38153	3.57895
OALVG00000003725.1	0	0	3.55127	0	0	1.34509
OALVG00000003726.1	0.083842	0.0148979	0.0238611	0	0.0190256	0.109395
OALVG00000003727.1	0	0	2.26346	0	0	0.581722
OALVG00000003728.1	0.842557	1.38272	0.860549	1.89765	5.81574	4.3982
OALVG00000003729.1	6.42253	11.3206	4.49121	8.78558	35.2643	38.4309
OALVG00000003730.1	0.111193	0.235877	2.27733	0	0.691635	0.439345
OALVG00000003731.1	0.284772	0	3.10753	0	0.400371	0.506108
OALVG00000003732.1	0.482342	0.778266	11.2446	0	2.1295	0.656301
OALVG00000003733.1	0	0	0.607541	0	0	0.0519295
OALVG00000003734.1	0	0.355223	11.9488	1.86872	0	0
OALVG00000003735.1	0	0	7.11791	0	0	0.416208
OALVG00000003736.1	0.255435	0	14.8885	0	0	1.39367
OALVG00000003737.1	2.10646	1.78673	3.60335	2.39375	1.8732	1.77686
OALVG00000003738.1	0.108428	0	6.80342	0.037254	0	0.106095
OALVG00000003739.1	1.60141	0.588416	0.597949	1.61979	2.96213	2.26
OALVG00000003740.1	0.157554	0.143828	18.2233	0.185758	0.276676	0.61798
OALVG00000003741.1	4.873	7.04127	17.9666	12.0041	4.96929	4.67528
OALVG00000003742.1	0.104131	0	0	0.115664	0	0
OALVG00000003743.1	0.298918	0.105537	0	1.10805	0.140402	0
OALVG00000003744.1	1.22781	0.519605	2.43154	0.370413	1.70424	0.729554
OALVG00000003744.2	0.284516	0	0.183139	2.11688	0.229844	0.74538
OALVG00000003744.3	0.366292	0.82834	0	2.37985	0.890264	0.461871
OALVG00000003745.1	11.5467	10.776	46.0087	30.0539	14.3247	17.1299
OALVG00000003746.1	0.198981	0.0122543	19.8166	0.105081	0.0207622	0.627573
OALVG00000003747.1	8.79198	8.17646	12.284	11.7652	7.03517	5.75779
OALVG00000003748.1	0.10986	0.361934	1.75563	5.11989e-06	0.258881	0.421148
OALVG00000003748.2	0.395005	0.154211	1.10222	1.06988	0.324037	0
OALVG00000003749.1	0.11752	0.0835718	1.15251	0.699629	0.0133134	0.0893575
OALVG00000003750.1	1.52403	4.34489	0.36192	3.42199	13.6677	11.4275
OALVG00000003751.1	3.02898	1.80218	11.9823	6.65305	2.63232	4.05756
OALVG00000003752.1	15.0457	36.3106	20.3282	85.8954	31.6907	46.3708
OALVG00000003753.1	24.529	24.452	23.4929	199.249	83.5272	39.2872
OALVG00000003754.1	0.310047	0	107.08	0.427644	0	0
OALVG00000003755.1	40.4963	30.5741	15.0594	138.384	14.4851	41.7114
OALVG00000003756.1	2.92769	3.74888	8.58753	4.95448	7.91658	3.66881
OALVG00000003757.1	16.3122	21.9984	4.80265	88.5854	13.8254	6.9761
OALVG00000003758.1	2.20466	0.162896	0.210165	2.10784	0.461318	0.802146
OALVG00000003759.1	39.8029	54.5152	36.1877	113.542	66.4091	73.0571
OALVG00000003760.1	0.570343	0.758147	0.888183	0	1.46749	0.140225
OALVG00000003761.1	0	0	3.77243	0	0	0
OALVG00000003762.1	9.09255	19.4958	5.97964	15.0933	20.0086	20.8394
OALVG00000003763.1	0	0.0213539	0.102858	0	0.136759	0.0785731
OALVG00000003764.1	0	0	0.0492721	0.0878997	0.062846	0.0301227
OALVG00000003765.1	0	0	0	0.0114609	0	0
OALVG00000003766.1	1.07102	2.26738	4.21068	0.990443	1.37644	0.474957
OALVG00000003767.1	0.267311	0.106618	1.92207	1.10438	0.0458107	0
OALVG00000003768.1	0.554237	0.0385459	1.95346	1.45696	0.0819647	0.204276
OALVG00000003769.1	4.41581	1.69193	4.82516	10.2533	9.48519	5.42864
OALVG00000003770.1	0	38.6559	22.4291	0	36.7	16.4391
OALVG00000003771.1	0.523878	0.252473	0	0.177007	11.1569	0.064869
OALVG00000003772.1	0	0	0	0	0	0
OALVG00000003773.1	0	0	0	0	0	0
OALVG00000003774.1	0	0	0	0	0	0
OALVG00000003775.1	0	12.9457	0.247859	1.24757	510.542	0
OALVG00000003776.1	0	0	1.52368	0	0.373767	0.358257
OALVG00000003777.1	0.422358	0.721891	2.45328	0.771809	0.180382	0.571328
OALVG00000003778.1	3.23854	1.18519	2.23319	3.21855	2.5526	1.69876
OALVG00000003779.1	0.571591	0	16.0695	0	0	0
OALVG00000003780.1	6.15358	0.0458359	4.16056	0.0591856	0.117506	0.449989
OALVG00000003781.1	1.3021	0.0454869	0.387688	0.0167248	0.107463	0.103089
OALVG00000003782.1	0.464952	0.00777782	0.461383	0.00399963	0.0335644	0.0151612
OALVG00000003783.1	0.202612	0	4.31744	0	0	0
OALVG00000003784.1	0	0	0	0	0	0
OALVG00000003785.1	0	0	0.23166	0	0.0434693	0.104116
OALVG00000003786.1	0	0	0.0994975	0	0.0797309	0
OALVG00000003787.1	0.176523	0	0.0216016	0.555196	0.482684	0.164943
OALVG00000003788.1	4.56201	0.83406	17.4435	7.24221	1.72331	1.94173
OALVG00000003789.1	2.51618	0.890418	0.361043	5.50035	3.0026	1.2826
OALVG00000003790.1	0.464259	124.558	159.496	1.36185	204.673	302.479
OALVG00000003791.1	0.84007	155.711	220.687	0	197.883	299.005
OALVG00000003792.1	0.84007	102.392	295.381	0	57.9015	158.228
OALVG00000003793.1	0.84007	49.0726	89.0293	0	45.1759	89.0035
OALVG00000003794.1	0.269502	12.5977	24.0676	0	9.97732	5.89457
OALVG00000003795.1	0.283361	98.3069	57.7927	0	77.1042	145.869
OALVG00000003796.1	2.52312	2.0629	3.6627	8.1412	5.56033	6.00296
OALVG00000003797.1	10.9756	14.8813	11.0671	41.1077	22.0165	20.3549
OALVG00000003798.1	0	0.611838	0	0	1.03018	0.193743
OALVG00000003799.1	0.475395	0	0.851815	0	0	0
OALVG00000003800.1	0	0	6.29008	0	0	0
OALVG00000003800.2	0.0675988	0.0359476	34.5834	0	0	0
OALVG00000003801.1	0.956862	0	0.0771843	0	0	0.274962
OALVG00000003802.1	2.74875	5.66105	12.9311	5.68868	2.13027	2.48204
OALVG00000003803.1	0	0	0.0828957	0.0444621	0	0
OALVG00000003804.1	3.45312	6.34108	6.07783	10.8672	2.55818	13.8874
OALVG00000003805.1	0	0.0672591	1.32246	0	0.086622	0
OALVG00000003806.1	0.0540329	0.0959639	0.434876	0.0990547	0	0.094092
OALVG00000003807.1	1.55383	0.680085	1.64255	1.98058	1.81641	0.875833
OALVG00000003808.1	5.32954	3.7802	8.22855	8.79277	5.88404	9.6751
OALVG00000003809.1	1.6581	1.79891	9.74877	2.86391	1.35888	3.217
OALVG00000003810.1	1.15377	0.872693	1.19358	1.48009	1.14474	0.874864
OALVG00000003811.1	1.45064	1.32562	2.07942	2.84687	1.70463	0.946498
OALVG00000003812.1	0.0528689	0	6.34065	0.072657	0	0.0344848
OALVG00000003813.1	0.266155	0.0135145	86.9469	0.0348338	0	0.0330634
OALVG00000003814.1	2.04173	0	4.20012	23.1881	0	0.553343
OALVG00000003815.1	0.12158	0.0184088	0.0943178	0.433969	0	0
OALVG00000003816.1	1.42139	0.78095	1.58868	5.10166	1.58094	0
OALVG00000003817.1	11.1445	7.67744	3.04147	21.292	9.54173	5.49317
OALVG00000003818.1	0.300349	0	0.015161	0	0	0
OALVG00000003819.1	0	0	0.0734605	0.466725	0.706592	0.559135
OALVG00000003820.1	0.0218519	0	0	0	0	0
OALVG00000003821.1	0	0	0.224402	0	0.0275417	0
OALVG00000003822.1	0	0.0709718	0.018923	0.0304777	0.0754224	0
OALVG00000003823.1	0	0.0930877	0	0	0	0
OALVG00000003824.1	0	0	0	0	0	0
OALVG00000003825.1	0	0.549846	0.110389	0.0489248	0.115811	0
OALVG00000003826.1	0.021516	164.872	0.0184095	1.77557	982.291	0.112497
OALVG00000003827.1	0	0.402366	0	0	0.669614	0.0246651
OALVG00000003828.1	0.194533	0.169614	0.468566	0.145887	0.337561	0.323334
OALVG00000003829.1	0.950944	1.27461	1.13654	0.224043	4.86383	0.301302
OALVG00000003830.1	7.4101	8.438	71.9028	19.4765	14.0912	12.1525
OALVG00000003831.1	0	0	1.15519	0	0	1.20743
OALVG00000003832.1	15.3205	53.1519	7.47636	1.36185	71.2827	46.6869
OALVG00000003833.1	0.766305	1.10246	1.37432	0.732092	0.376582	1.74209
OALVG00000003834.1	2.02769	1.98689	11.2466	3.86649	2.51807	1.87865
OALVG00000003835.1	1.34986	0.389094	28.8596	0.619324	1.80863	3.35002
OALVG00000003836.1	4.31859	3.43848	10.482	6.88651	4.39086	3.62999
OALVG00000003837.1	0.263818	0.197013	1.91177	0.748975	0.250958	0.0916794
OALVG00000003838.1	12.5212	9.75434	0.802376	33.4857	13.1364	2.5583
OALVG00000003839.1	0.311741	0.0922846	1.74649	0.952424	0.236094	0.24877
OALVG00000003840.1	0	0	0.0363133	0.0779375	0.0579096	0.0184981
OALVG00000003841.1	0.511299	0.0778913	1.07002	1.70632	0.364408	0.301667
OALVG00000003842.1	0.112852	0.0766481	0.0611611	0.295852	0.132267	0.12022
OALVG00000003843.1	2.48489	0.548138	8.05893	12.7662	2.98796	3.33392
OALVG00000003844.1	2.77916	0.784205	3.51581	4.63755	0.758703	1.30346
OALVG00000003844.2	2.31198	2.32757	1.43555	4.83491	5.14717	3.58914
OALVG00000003844.3	8.91579e-06	0.666425	0.829349	6.07243e-09	0.80493	7.48501e-06
OALVG00000003844.4	9.10007e-06	0.214905	2.04131	4.3922e-09	0.110527	2.18654e-06
OALVG00000003844.5	0.218158	0.0323552	3.4515	8.95869e-08	0.0670967	0.139235
OALVG00000003844.6	0.186702	0.105502	1.38728	1.19293e-07	0.50544	0.411565
OALVG00000003844.7	0.91359	0.878861	0.915254	1.5089	2.15419	1.35749
OALVG00000003845.1	2.3145	1.78621	6.58461	8.7072	4.21333	2.00794
OALVG00000003846.1	0.106389	0.0165228	0.0197508	0.143994	0.0183542	0.00754994
OALVG00000003847.1	0.311379	0.110379	0.505136	1.13278	0.47454	1.27007
OALVG00000003848.1	1.48205	0.138399	0	1.6459	0.533324	0.102059
OALVG00000003849.1	0.045289	0	0	0	0.0623691	0
OALVG00000003850.1	0.939439	0	0	0.531992	0	0
OALVG00000003851.1	8.09546	21.7433	2.64944	20.6763	12.2644	24.2555
OALVG00000003852.1	165.81	101.937	215.681	439.575	159.425	205.354
OALVG00000003853.1	0	0	0.138705	0	0	0
OALVG00000003854.1	0.334688	0.144536	2.43156	0.459725	0.173212	0.145356
OALVG00000003855.1	0.367028	0.0763146	1.02288	0.942531	0.103486	0.0868797
OALVG00000003856.1	1.34937	1.46531	2.78909	3.81061	1.9372	1.88913
OALVG00000003857.1	3.84312	4.00489	4.94004	12.8511	4.38692	5.41635
OALVG00000003857.2	0.347406	1.62321	0.203749	1.40027	0.429203	2.69241
OALVG00000003858.1	2.15699	1.79494	7.40728	4.29418	3.43937	2.42282
OALVG00000003859.1	4.62236	2.927	9.57189	7.5007	6.04213	3.83343
OALVG00000003860.1	35.5892	26.1308	75.8023	92.6289	44.2675	45.0728
OALVG00000003861.1	1.98983	2.01367	1.11415	4.00588	4.77766	3.57084
OALVG00000003862.1	50.6023	68.0655	46.839	270.055	68.6865	78.0874
OALVG00000003863.1	0.224305	0.0435184	0.514927	0.415891	0.174522	0.494728
OALVG00000003864.1	0.0802519	0.163945	0.233056	0.21129	0.592869	0.829404
OALVG00000003865.1	0.0241795	0.308958	0.538307	0	0.132169	1.07528
OALVG00000003866.1	1.45114	1.10055	3.23376	1.90256	0.627835	1.05086
OALVG00000003866.2	0.602342	0	0	0	0	0.237385
OALVG00000003867.1	0	0	0.308318	0.769426	0	0
OALVG00000003868.1	0	0	0.273641	0	0	0
OALVG00000003869.1	0	0	0.547194	1.8648	1.02057	0
OALVG00000003870.1	0	0	0	22.5148	3.52884	12.0491
OALVG00000003871.1	0.0547202	0.612589	0	0.376023	0.372476	0.0356964
OALVG00000003872.1	49.1973	98.2082	19.4184	97.752	102.301	68.6556
OALVG00000003873.1	3.95574	3.03218	4.32966	6.36678	3.97364	2.40659
OALVG00000003874.1	1403.02	2370.68	1358.29	4124.76	3768.05	2952.74
OALVG00000003875.1	4.18863	3.74343	1.84568	6.23807	5.97173	1.61961
OALVG00000003876.1	83.9756	84.508	126.951	217.868	55.1987	116.913
OALVG00000003877.1	18.6503	17.7935	43.4718	36.0937	17.0985	25.7919
OALVG00000003878.1	14.175	12.1527	40.825	27.3252	8.82037	16.5925
OALVG00000003879.1	2.4475	1.48422	2.48911	3.09075	4.46933	1.48836
OALVG00000003880.1	216.443	382.002	378.29	607.235	734.517	503.816
OALVG00000003881.1	6.83503	0	0.874305	0.934358	0	0
OALVG00000003882.1	0.287141	0	0.00630611	0	0	0
OALVG00000003883.1	0.419767	0	0.0124679	0	0	0
OALVG00000003884.1	0	0	0	0	0	0
OALVG00000003885.1	0	0	0	0	0	0
OALVG00000003886.1	0.0961795	0	0	0	0	0
OALVG00000003887.1	0	0	0	0	0	0
OALVG00000003888.1	0.18917	0	0	0	0	0
OALVG00000003889.1	1.98684	0.0633842	2.01871	0.682108	0.0219832	0.0632709
OALVG00000003890.1	5.6293	0.0287495	3.98599	3.14369	0.140086	0.280512
OALVG00000003891.1	54.5765	62.2625	62.3023	188.622	80.6383	101.2
OALVG00000003892.1	3.18997	2.18812	8.6996	4.75875	3.09914	3.05742
OALVG00000003893.1	73.7352	69.4057	121.817	241.18	118.748	142.133
OALVG00000003894.1	3.81327	2.75373	6.03733	7.24774	4.65719	4.53389
OALVG00000003895.1	0.658982	0.0198021	0.696419	2.90712	0.0756908	0.14516
OALVG00000003896.1	0	0	2.88293	0	0	0
OALVG00000003897.1	0.0158653	0	12.5068	0	0	0
OALVG00000003898.1	6.41189	6.01572	37.0731	10.0342	8.17515	3.22382
OALVG00000003899.1	0.6715	1.7353	6.41199	1.17545	3.06387	1.19138
OALVG00000003899.2	0.766416	0.463421	3.0794	1.6064	1.04367	0.245968
OALVG00000003900.1	0	0	0.0456603	0	0.0145588	0
OALVG00000003901.1	0	0	0.168635	0	0	0.0988274
OALVG00000003902.1	1.21223	0.286219	1.19241	3.01307	1.92373	1.99171
OALVG00000003903.1	0	0	0	0	0	0.0958345
OALVG00000003904.1	0	0	0.415496	0	0	0
OALVG00000003905.1	0	0	0.141404	0	0	0
OALVG00000003906.1	1.05329	0.0484326	0.0309669	2.37	0.333195	0.106503
OALVG00000003907.1	0.649827	0.549223	0.294958	2.08669	1.3531	0.615825
OALVG00000003908.1	2.45641	1.86067	2.55982	7.12494	3.32475	2.93329
OALVG00000003909.1	1.17638	0.954969	1.12974	2.44271	1.29198	0.61039
OALVG00000003910.1	2.35591	0.733827	4.15157	2.99005	1.60628	1.70418
OALVG00000003911.1	3.74802	1.44366	1.35437	5.498	1.83076	1.00592
OALVG00000003911.2	0.190446	0.104846	0	0.37508	0.849988	0.20297
OALVG00000003912.1	0	0.0254879	0.0509861	0	0	0
OALVG00000003913.1	5.05615	3.10911	20.2466	16.246	3.63267	2.95864
OALVG00000003914.1	2.16484	1.75356	3.77513	4.71402	2.30141	1.0182
OALVG00000003915.1	0	0	0	0	0	0
OALVG00000003916.1	0	0	0	0	0	0
OALVG00000003917.1	0.327332	0.232708	0.951777	0.533097	0.560835	0.300416
OALVG00000003918.1	3.52723	14.7489	2.36881	5.22066	15.5205	40.0251
OALVG00000003919.1	0.287605	0.271959	2.22139	0.88004	1.26988	0.125611
OALVG00000003920.1	0	0	0.167913	0	0	0
OALVG00000003921.1	0.866885	0.0769231	0.0206185	0.463786	0.592293	0.976353
OALVG00000003922.1	30.7269	0.0504321	0.245609	45.8304	0.196365	0.187296
OALVG00000003923.1	6.29094	0	0	8.02725	0.0824022	0
OALVG00000003924.1	0	0	0.0236522	0	0	0
OALVG00000003925.1	0.0206569	0.0330496	17.407	0.0283806	0.15448	0.0134646
OALVG00000003926.1	0.331232	0.479389	0.0403758	0.455147	1.43235	0.802216
OALVG00000003927.1	781.389	3525.46	45.25	1.44157	729.461	0.806212
OALVG00000003928.1	5.61757	2.59911	1.1602	10.2054	4.3236	3.19933
OALVG00000003929.1	0.0768524	0	0	0.0501491	0.0500439	0.0240343
OALVG00000003930.1	0.597176	0	0	0	0	0
OALVG00000003931.1	0.605464	0.258008	0	3.16403	0	0
OALVG00000003932.1	0.0891833	0.02114	10.2338	0.35396	0.0269431	0.0516673
OALVG00000003933.1	0	0	0	0	0	0
OALVG00000003934.1	0.351575	0.543262	0.0450717	0.0483367	1.84537	0.160693
OALVG00000003935.1	0.275214	0	0	0	0	0
OALVG00000003936.1	12.8185	49.63	26.2154	43.8947	45.8216	38.3735
