target_id	body	roots	
OFRAG00000005935.1	21.5636	35.7576
OFRAG00000005936.1	20.7071	19.311
OFRAG00000005937.1	1.9574	9.68318
OFRAG00000005938.1	6.07158	3.11574
OFRAG00000005939.1	84.2578	2202.75
OFRAG00000005940.1	0.0722404	7.65092
OFRAG00000005941.1	0.0334348	3.29782
OFRAG00000005942.1	0.0501522	2.98908
OFRAG00000005943.1	3.9439	117.205
OFRAG00000005944.1	7.17356	287.486
OFRAG00000005945.1	9.35166	0.325537
OFRAG00000005946.1	0.324058	0.147708
OFRAG00000005947.1	3.29383	0.63319
OFRAG00000005948.1	3.73684	0.944943
OFRAG00000005949.1	14.643	5.13073
OFRAG00000005950.1	2.0645	0.0084087
OFRAG00000005950.2	1.88271	0.00175218
OFRAG00000005951.1	4.78716	1.24453
OFRAG00000005952.1	4.86071	2.22662
OFRAG00000005953.1	1.7425	0.567134
OFRAG00000005954.1	149.684	57.4927
OFRAG00000005955.1	0.0114464	0
OFRAG00000005956.1	0	0
OFRAG00000005957.1	0	0.00913736
OFRAG00000005958.1	5.53719	32.072
OFRAG00000005959.1	0.0168655	0.0584267
OFRAG00000005960.1	0.00422149	0
OFRAG00000005961.1	196.325	213.709
OFRAG00000005962.1	22.9213	11.0312
OFRAG00000005963.1	326.487	387.859
OFRAG00000005964.1	0.348706	2.24766
OFRAG00000005965.1	1.27494	0
OFRAG00000005966.1	0	0
OFRAG00000005967.1	2.54123	0.0180408
OFRAG00000005967.2	1.17825	0
OFRAG00000005968.1	819.219	0.134055
OFRAG00000005969.1	33.1924	19.5291
OFRAG00000005970.1	14.5904	14.0368
OFRAG00000005971.1	25.7129	22.7326
OFRAG00000005972.1	139.332	255.762
OFRAG00000005973.1	2.31968	1.11913
OFRAG00000005974.1	0.0134261	0
OFRAG00000005975.1	0.11662	0.0660568
OFRAG00000005976.1	0.612986	0.358777
OFRAG00000005977.1	2.72008	1.24323
OFRAG00000005978.1	19.7037	4.97179
OFRAG00000005979.1	79.7579	1.75133
OFRAG00000005980.1	62.892	296.057
OFRAG00000005981.1	0.273268	0.0695271
OFRAG00000005981.2	50.5543	13.6363
OFRAG00000005982.1	0.571144	0.28005
OFRAG00000005983.1	829.116	154.304
OFRAG00000005984.1	24.3571	6.54089
OFRAG00000005985.1	48.971	14.7467
OFRAG00000005986.1	7.37928	6.5154
OFRAG00000005987.1	12.8904	1.07352
OFRAG00000005988.1	35.301	7.41017
OFRAG00000005989.1	361.122	148.067
OFRAG00000005990.1	0.757303	0.279725
OFRAG00000005991.1	8.45477	4.14923
OFRAG00000005992.1	0.113774	0
OFRAG00000005993.1	0.395513	0.876818
OFRAG00000005994.1	22.2647	17.4109
OFRAG00000005995.1	222.461	0.0547065
OFRAG00000005996.1	0	0
OFRAG00000005997.1	90.1756	54.2618
OFRAG00000005998.1	24.9031	16.1
OFRAG00000005999.1	28.2289	9.98411
OFRAG00000006000.1	37.4591	229.775
OFRAG00000006001.1	10.8865	4.24643
OFRAG00000006002.1	7.20137	2.26335
OFRAG00000006003.1	0.74988	0.382067
OFRAG00000006004.1	0.0784653	0.0713978
OFRAG00000006005.1	0	0
OFRAG00000006006.1	0	0
OFRAG00000006007.1	0	0
OFRAG00000006008.1	0	0.0900025
OFRAG00000006009.1	4.34429	0.0441624
OFRAG00000006010.1	75.7605	21.3821
OFRAG00000006011.1	17.4202	18.6113
OFRAG00000006012.1	0	0
OFRAG00000006013.1	0	0
OFRAG00000006014.1	0.0131692	0
OFRAG00000006015.1	0	0.0340833
OFRAG00000006016.1	49.1616	33.9368
OFRAG00000006017.1	2.63173	0.0258699
OFRAG00000006018.1	1.88325	1.33352
OFRAG00000006019.1	0.0494496	0.118092
OFRAG00000006020.1	30.4508	44.3804
OFRAG00000006021.1	0.16297	0.200206
OFRAG00000006022.1	0.0598916	0.237227
OFRAG00000006023.1	4.04584	5.4981
OFRAG00000006024.1	10.2454	5.62706
OFRAG00000006025.1	21.56	5944.36
OFRAG00000006026.1	0	4.85859
OFRAG00000006027.1	0.00886685	5.81607
OFRAG00000006028.1	264.903	33550.8
OFRAG00000006029.1	0	0.0604759
OFRAG00000006030.1	0.0323106	0
OFRAG00000006031.1	7.98317	3.23627
OFRAG00000006032.1	19.5608	33.3965
OFRAG00000006033.1	388.474	130.673
OFRAG00000006034.1	0.0491279	0
OFRAG00000006035.1	0.135736	0
OFRAG00000006036.1	12.944	16.6744
OFRAG00000006037.1	30.0866	79.6869
OFRAG00000006038.1	33.8915	18.5919
OFRAG00000006039.1	5.25375	2.42194
OFRAG00000006040.1	0	0
OFRAG00000006041.1	0.0249606	0.00720529
OFRAG00000006042.1	0.0822785	0
OFRAG00000006043.1	0	0
OFRAG00000006044.1	0	0
OFRAG00000006045.1	0.19659	0.199442
OFRAG00000006046.1	0.0316036	0.0456868
OFRAG00000006047.1	11.7649	8.81243
OFRAG00000006048.1	3.73912	88.7862
OFRAG00000006049.1	10.8334	0.0660453
OFRAG00000006050.1	0	0
OFRAG00000006051.1	0	0
OFRAG00000006052.1	4.54011	12.172
OFRAG00000006053.1	0.0610952	0.204135
OFRAG00000006054.1	0.280898	3.21727
OFRAG00000006055.1	0	0.210477
OFRAG00000006056.1	0	0
OFRAG00000006057.1	0	0
OFRAG00000006058.1	37.0138	54.1615
OFRAG00000006059.1	5.87129	8.0816
OFRAG00000006060.1	107.914	87.491
OFRAG00000006061.1	1.56761	0.444176
OFRAG00000006062.1	0.0567969	0.132114
OFRAG00000006063.1	0	0
OFRAG00000006064.1	37.8416	22.134
OFRAG00000006065.1	50.0894	71.0431
OFRAG00000006066.1	0	0
OFRAG00000006067.1	0	0
OFRAG00000006068.1	0	0
OFRAG00000006069.1	0	0
OFRAG00000006070.1	0.0525512	0
OFRAG00000006071.1	1.04857	0.00808665
OFRAG00000006072.1	0.00633375	0
OFRAG00000006073.1	4.68633	90.0251
OFRAG00000006074.1	16.586	7.77683
OFRAG00000006075.1	57.6154	58.1363
OFRAG00000006076.1	2.01337	0.0412219
OFRAG00000006077.1	0.0618204	0
OFRAG00000006078.1	0.0115322	0.209055
OFRAG00000006079.1	11.2022	4.17864
OFRAG00000006080.1	5.07395	0.554744
OFRAG00000006081.1	0.367333	0.204495
OFRAG00000006082.1	0.999059	0.406399
OFRAG00000006083.1	67.7441	29.3893
OFRAG00000006084.1	0.073725	10.1666
OFRAG00000006085.1	0.489768	30.0722
OFRAG00000006086.1	19.4753	10.9875
OFRAG00000006087.1	8.27332	0.0529658
OFRAG00000006088.1	0.0236338	0.00814748
OFRAG00000006089.1	5.23887	0.0422426
OFRAG00000006090.1	0.0434714	0
OFRAG00000006091.1	3.16875	2.61019
OFRAG00000006092.1	0.0279114	0.159219
OFRAG00000006093.1	0.0115067	0
OFRAG00000006094.1	16.5979	0.353504
OFRAG00000006095.1	0.0209135	0.0241249
OFRAG00000006096.1	0.14722	0.0975865
OFRAG00000006097.1	0	0
OFRAG00000006098.1	13.5419	11.5994
OFRAG00000006099.1	0.125839	0
OFRAG00000006100.1	1.39872	1.01818
OFRAG00000006101.1	0	0.0333686
OFRAG00000006102.1	0.044989	0.0292816
OFRAG00000006103.1	0	0
OFRAG00000006104.1	0	0.076462
OFRAG00000006105.1	7.79772	0.0233986
OFRAG00000006106.1	14.7165	6.56886
OFRAG00000006107.1	1.458	0.0448615
OFRAG00000006108.1	29.4265	12.4014
OFRAG00000006109.1	38.9105	30.1326
OFRAG00000006110.1	8.49178	6.08278
OFRAG00000006111.1	0.184491	0.0370204
OFRAG00000006112.1	0.341355	0.337614
OFRAG00000006113.1	39.7125	6.41145
OFRAG00000006114.1	0.470191	0.0277037
OFRAG00000006115.1	10.0856	1.48642
OFRAG00000006116.1	0.191583	2.42523
OFRAG00000006117.1	7.23727	6.71138
OFRAG00000006118.1	5.98251	3.23942
OFRAG00000006119.1	0.459188	0.276302
OFRAG00000006120.1	1.46435	0.955768
OFRAG00000006121.1	3.14773	16.2491
OFRAG00000006122.1	8.74544	2.5338
OFRAG00000006123.1	0.433121	0.323515
OFRAG00000006124.1	0	0
OFRAG00000006125.1	0.522282	0.00210373
OFRAG00000006126.1	0.147519	0
OFRAG00000006127.1	0.492357	0.00210373
OFRAG00000006128.1	0	0
OFRAG00000006129.1	0.528081	0.0068603
OFRAG00000006130.1	0	0.0550549
OFRAG00000006131.1	1.98275	1.13351
OFRAG00000006132.1	28.62	11.1883
OFRAG00000006133.1	14.1865	0.434994
OFRAG00000006134.1	22.6136	6.486
OFRAG00000006135.1	2112.18	1672.76
OFRAG00000006136.1	3.83278	0.333958
OFRAG00000006137.1	0.797192	0.213445
OFRAG00000006138.1	0.0927815	0
OFRAG00000006139.1	0	0
OFRAG00000006140.1	0.114463	0
OFRAG00000006141.1	0.0632711	0.0364949
OFRAG00000006142.1	1.24824	0.144854
OFRAG00000006143.1	25.9005	0.745886
OFRAG00000006144.1	5.57491	0.0335352
OFRAG00000006145.1	28.2148	0.279092
OFRAG00000006146.1	0.0116985	0.0188756
OFRAG00000006147.1	19.6517	41.6395
OFRAG00000006148.1	120.064	104.184
OFRAG00000006149.1	62.6549	38.182
OFRAG00000006150.1	172.226	52.6502
OFRAG00000006151.1	14.1782	26.8224
OFRAG00000006152.1	18.7604	11.0271
OFRAG00000006153.1	11.9091	9.76599
OFRAG00000006154.1	1.05407	1.10173
OFRAG00000006155.1	118.868	77.0055
OFRAG00000006156.1	15.0754	11.0392
OFRAG00000006157.1	19.4945	38.3696
OFRAG00000006158.1	27.1734	24.6866
OFRAG00000006159.1	16.2686	6.33188
OFRAG00000006160.1	17.6284	14.8432
OFRAG00000006161.1	23.1109	5.79272
OFRAG00000006161.2	3.04001	10.9035
OFRAG00000006162.1	21.7371	0
OFRAG00000006163.1	4.28673	0.0752892
OFRAG00000006164.1	16.5589	0.139878
OFRAG00000006165.1	0	0
OFRAG00000006166.1	16.9698	9.38004
OFRAG00000006167.1	0	0
OFRAG00000006168.1	0.386622	0
OFRAG00000006169.1	4.74838	0.0670889
OFRAG00000006170.1	6.66533	0.0675374
OFRAG00000006171.1	127.112	53.1997
OFRAG00000006172.1	28.7449	38.8153
OFRAG00000006173.1	13.8566	3.93532
OFRAG00000006174.1	13.5746	26.5423
OFRAG00000006175.1	0	0
OFRAG00000006176.1	0.0114243	0
OFRAG00000006177.1	0	0.000607031
OFRAG00000006178.1	0.275509	0.0109755
OFRAG00000006179.1	0.047824	0.0497429
OFRAG00000006180.1	0	0
OFRAG00000006181.1	0	0
OFRAG00000006182.1	0.261005	0.0700238
OFRAG00000006183.1	0.0312265	0
OFRAG00000006184.1	0.00104693	0.00269048
OFRAG00000006185.1	0.087786	0.0522359
OFRAG00000006186.1	0.0120634	0
OFRAG00000006187.1	0.357498	0
OFRAG00000006188.1	0.0261036	0.0135714
OFRAG00000006189.1	3.65657	0
OFRAG00000006190.1	14.1865	7.49258
OFRAG00000006191.1	28.6801	0.0845371
OFRAG00000006192.1	5.56432	0.864399
OFRAG00000006193.1	0	0.0066066
OFRAG00000006194.1	0	0
OFRAG00000006195.1	0.066603	0
OFRAG00000006196.1	0.0532653	0
OFRAG00000006197.1	0.864595	0.0128557
OFRAG00000006198.1	0.0106698	0.00925555
OFRAG00000006199.1	0	0
OFRAG00000006200.1	0.298502	0.0156709
OFRAG00000006201.1	0	0
OFRAG00000006202.1	1.51421	0.186585
OFRAG00000006203.1	0.436533	0.101727
OFRAG00000006204.1	0.0976262	0.289654
OFRAG00000006205.1	0	0.130907
OFRAG00000006206.1	52.6692	22.2504
OFRAG00000006207.1	6.27694	3.99683
OFRAG00000006208.1	643.039	335.244
OFRAG00000006209.1	12.4096	2.27585
OFRAG00000006210.1	35.0402	16.4465
OFRAG00000006211.1	45.7138	36.9376
OFRAG00000006212.1	5.26616	9.04325
OFRAG00000006213.1	8.079	0.206226
OFRAG00000006214.1	6.02553	0.426664
OFRAG00000006215.1	0.372829	0.235981
OFRAG00000006216.1	8.28232	6.64333
OFRAG00000006217.1	32.357	17.2468
OFRAG00000006218.1	102.491	56.9597
OFRAG00000006219.1	29.3029	9.8542
OFRAG00000006220.1	0	0
OFRAG00000006221.1	0	0
OFRAG00000006222.1	2.81833	0.0942574
OFRAG00000006223.1	11.3024	4.53455
OFRAG00000006224.1	31.5044	2.9617
OFRAG00000006225.1	31.9784	9.02515
OFRAG00000006226.1	1.69639	1.01613
OFRAG00000006226.2	4.8657	2.40648
OFRAG00000006227.1	86.7472	66.5905
OFRAG00000006228.1	18.8796	3.76902
OFRAG00000006229.1	23.9014	15.8105
OFRAG00000006230.1	7.98714	2.62818
OFRAG00000006231.1	0.0174442	0.0150485
OFRAG00000006232.1	1785.22	186.619
OFRAG00000006233.1	73.2141	12.1973
OFRAG00000006234.1	0.168415	0.051534
OFRAG00000006235.1	29.8869	17.4451
OFRAG00000006236.1	45.2865	31.7452
OFRAG00000006237.1	8.05979	6.54874
OFRAG00000006238.1	15.6179	18.3606
OFRAG00000006239.1	3.5768	2.22719
OFRAG00000006240.1	0.0976262	0
OFRAG00000006241.1	0.14829	0
OFRAG00000006242.1	0	0
OFRAG00000006243.1	0	0
OFRAG00000006244.1	0.146408	0.00575629
OFRAG00000006245.1	0.117363	0.555415
OFRAG00000006246.1	12.9709	42.8565
OFRAG00000006247.1	71.3209	38.7346
OFRAG00000006248.1	0.392709	0.00791357
OFRAG00000006249.1	1.80385	0.0482046
OFRAG00000006250.1	17.6836	18.0581
OFRAG00000006251.1	7.78965	3.32745
OFRAG00000006252.1	0.163247	0
OFRAG00000006253.1	17.4263	17.817
OFRAG00000006254.1	19.8233	34.5994
OFRAG00000006255.1	0	0.171201
OFRAG00000006256.1	0.0746883	39.2343
OFRAG00000006257.1	0.0847356	0
OFRAG00000006258.1	26.9844	7.29954
OFRAG00000006258.2	7.47987	3.19191
OFRAG00000006259.1	15.2584	0.0711713
OFRAG00000006260.1	10.0492	0
OFRAG00000006261.1	10.4765	0.233293
OFRAG00000006262.1	0	0.030761
OFRAG00000006263.1	26.3802	7.14161
OFRAG00000006264.1	5.26725	1.91531
OFRAG00000006265.1	12.679	2.27955
OFRAG00000006266.1	0.142781	6.43661
OFRAG00000006266.2	1.01731	2.04196
OFRAG00000006267.1	0.406895	0
OFRAG00000006268.1	0.14414	0.188938
OFRAG00000006269.1	0.0642111	0.18228
OFRAG00000006270.1	0	0
OFRAG00000006271.1	0	0
OFRAG00000006272.1	0	0
OFRAG00000006273.1	0	0
OFRAG00000006274.1	0	0
OFRAG00000006275.1	0.192633	0
OFRAG00000006276.1	1.30218	0
OFRAG00000006277.1	0.00685486	0
OFRAG00000006278.1	0	0
OFRAG00000006279.1	1.22697	0
OFRAG00000006280.1	52.7079	17.7015
OFRAG00000006281.1	13.0516	2.52159
OFRAG00000006282.1	0.0372983	0
OFRAG00000006283.1	4.54161	0
OFRAG00000006283.2	55.368	0
OFRAG00000006284.1	4.51562	0.718489
OFRAG00000006285.1	1.42746	0.268396
OFRAG00000006286.1	0	0.012953
OFRAG00000006287.1	3.79648	11011.8
OFRAG00000006288.1	0.72203	3017.95
OFRAG00000006289.1	0.011204	0.512563
OFRAG00000006290.1	3.04417	61.2062
OFRAG00000006291.1	39.8535	820.224
OFRAG00000006292.1	27.3017	57.848
OFRAG00000006293.1	68.1119	42.5095
OFRAG00000006294.1	1.92711	14.7354
OFRAG00000006295.1	0	0.167676
OFRAG00000006296.1	0	0
OFRAG00000006297.1	0	0
OFRAG00000006298.1	0.258575	0
OFRAG00000006299.1	168.989	80.4471
OFRAG00000006300.1	9.65816	8.60709
OFRAG00000006301.1	6.11952	0.374433
OFRAG00000006302.1	44.0044	13.6913
OFRAG00000006303.1	0.043238	0.0640918
OFRAG00000006304.1	17.9549	4.22438
OFRAG00000006305.1	12.6661	3.81266
OFRAG00000006306.1	64.7147	9.3554
OFRAG00000006307.1	25.5238	14.2078
OFRAG00000006308.1	17.6005	12.9456
OFRAG00000006309.1	9.93829	3.32587
OFRAG00000006310.1	0.0587733	0
OFRAG00000006311.1	3.9783	0.977628
OFRAG00000006312.1	63.146	9.64006
OFRAG00000006313.1	0	0
OFRAG00000006314.1	0.00924078	0
OFRAG00000006315.1	3.6838	6.63872
OFRAG00000006316.1	4.17699	4.7655
OFRAG00000006317.1	2.81183	10.8099
OFRAG00000006318.1	0	0
OFRAG00000006319.1	0.055701	0
OFRAG00000006320.1	0.0166722	0
OFRAG00000006321.1	0.0863555	9.11933
OFRAG00000006322.1	15.4405	14.7593
OFRAG00000006323.1	1.1506	0.618199
OFRAG00000006324.1	31.7353	16.9606
OFRAG00000006325.1	44.2711	15.3517
OFRAG00000006326.1	10.589	3.48057
OFRAG00000006327.1	23.023	16.1339
OFRAG00000006328.1	0.676888	0.179224
OFRAG00000006329.1	30.8498	18.9648
OFRAG00000006330.1	4.18855	21.2378
OFRAG00000006331.1	0.042985	0.183655
OFRAG00000006332.1	5.51132	1287.95
OFRAG00000006333.1	8.41221	6235.02
OFRAG00000006334.1	0.0961627	225.637
OFRAG00000006335.1	67.3056	22117.7
OFRAG00000006336.1	0	0.0792859
OFRAG00000006337.1	0	0.228128
OFRAG00000006338.1	0	0
OFRAG00000006339.1	0	0
OFRAG00000006340.1	0.388507	0
OFRAG00000006341.1	1.73789	112.813
OFRAG00000006342.1	80.1259	65.6188
OFRAG00000006343.1	180.091	654.532
OFRAG00000006343.2	48.0773	115.216
OFRAG00000006344.1	83.6021	134.211
OFRAG00000006345.1	15.1833	12.7218
OFRAG00000006346.1	0	0.00125408
OFRAG00000006347.1	0.0419899	0.0726061
OFRAG00000006348.1	0.070489	0
OFRAG00000006349.1	5.00284	6.89349
OFRAG00000006350.1	157.672	95.1178
OFRAG00000006351.1	5.67702	55.294
OFRAG00000006352.1	0	1.03642
OFRAG00000006353.1	27.3649	31.1638
OFRAG00000006354.1	1.80318	0.144124
OFRAG00000006355.1	8.08093	53.3382
OFRAG00000006356.1	17.0668	0.301867
OFRAG00000006357.1	0	0
OFRAG00000006358.1	17.1042	10.3897
OFRAG00000006359.1	0.165732	0.392964
OFRAG00000006360.1	0.0179769	0.0156719
OFRAG00000006361.1	5.14432	3.14988
OFRAG00000006362.1	24.4089	8.71083
OFRAG00000006363.1	12.7912	0.111724
OFRAG00000006364.1	7.20393	2.69569
OFRAG00000006365.1	11.4728	0.0659853
OFRAG00000006366.1	1.22145	0
OFRAG00000006367.1	0.05134	0
OFRAG00000006368.1	0	0
OFRAG00000006369.1	0.968454	0.255225
OFRAG00000006370.1	0	0
OFRAG00000006371.1	0.31247	0.253719
OFRAG00000006372.1	0	0.088843
OFRAG00000006373.1	1.32466	0.466707
OFRAG00000006374.1	21.6236	5.16661
OFRAG00000006375.1	10.8855	4.45389
OFRAG00000006376.1	1.24856	0.912349
OFRAG00000006377.1	0.47583	0.897257
OFRAG00000006378.1	0	0.0825165
OFRAG00000006379.1	0.147654	0.200835
OFRAG00000006380.1	22.3105	70.3647
OFRAG00000006381.1	0.00571011	0.0345503
OFRAG00000006382.1	0.0244138	0.0042181
OFRAG00000006383.1	8.80286	1.79451
OFRAG00000006384.1	0.459938	0.28504
OFRAG00000006385.1	7.0171	4.1585
OFRAG00000006386.1	22.0665	4.03932
OFRAG00000006387.1	3.32494	1.07339
OFRAG00000006388.1	49.9287	7.37259
OFRAG00000006389.1	17.444	5.58968
OFRAG00000006390.1	6.25796	0.097918
OFRAG00000006391.1	0.0365184	3.73556
OFRAG00000006392.1	0.175538	1.90516
OFRAG00000006393.1	0.637458	0.156669
OFRAG00000006394.1	12.5662	3.41233
OFRAG00000006395.1	10.9554	17.6108
OFRAG00000006395.2	12.3866	1.96535
OFRAG00000006396.1	8.21308	0.029084
OFRAG00000006397.1	80.5908	43.6209
OFRAG00000006397.2	8.61716	8.0548
OFRAG00000006398.1	72.346	65.4872
OFRAG00000006399.1	37.0936	25.4396
OFRAG00000006400.1	82.6132	21.6137
OFRAG00000006401.1	12.7236	21.8983
OFRAG00000006402.1	5.47864	3.20943
OFRAG00000006402.2	7.37126	3.15263
OFRAG00000006403.1	430.028	82.1343
OFRAG00000006404.1	431.307	144.483
OFRAG00000006405.1	128.955	52.9874
OFRAG00000006406.1	33.1731	11.5954
OFRAG00000006407.1	5.25081	4.7942
OFRAG00000006408.1	5.27151	2.67063
OFRAG00000006408.2	7.52732	2.04663
OFRAG00000006409.1	0.645694	0.0259151
OFRAG00000006410.1	13.8036	11.0442
OFRAG00000006410.2	2.43269	1.42303
OFRAG00000006411.1	92.3626	28.7468
OFRAG00000006412.1	30.5435	14.6351
OFRAG00000006412.2	6.50034	1.51832
OFRAG00000006413.1	17.5186	13.9087
OFRAG00000006414.1	109.17	0.0744327
OFRAG00000006415.1	157.827	51.7248
OFRAG00000006416.1	12.6868	17.125
OFRAG00000006417.1	1.8561	0.123762
OFRAG00000006418.1	4.44306	18.4184
OFRAG00000006419.1	24.608	59.3453
OFRAG00000006420.1	6.16718	31.3836
OFRAG00000006421.1	4.17441	1.78735
OFRAG00000006422.1	41.2934	13.2607
OFRAG00000006422.2	7.85467	5.28269
OFRAG00000006423.1	4.84	0.0315391
OFRAG00000006424.1	1.18721	0.383544
OFRAG00000006425.1	0	0
OFRAG00000006426.1	0.087454	0
OFRAG00000006427.1	0.412907	0
OFRAG00000006428.1	0.408098	0
OFRAG00000006429.1	0.104525	0.0403214
OFRAG00000006430.1	11.6726	15.0257
OFRAG00000006431.1	26.4892	3.67368
OFRAG00000006431.2	80.6438	59.816
OFRAG00000006431.3	0	0
OFRAG00000006432.1	215.446	80.6948
OFRAG00000006433.1	31.7733	11.0164
OFRAG00000006434.1	14.4697	4.20014
OFRAG00000006435.1	2.51786	1.41317
OFRAG00000006436.1	5.47279	3.4159
OFRAG00000006437.1	5.3108	2.89654
OFRAG00000006438.1	0.286236	0.0347476
OFRAG00000006439.1	4.18897	0.3191
OFRAG00000006440.1	19.287	6.05777
OFRAG00000006441.1	3.26893	1.61037
OFRAG00000006442.1	14.3159	15.885
OFRAG00000006443.1	11.8122	6.3935
OFRAG00000006444.1	5.46181	1.743
OFRAG00000006445.1	0.847958	0.649358
OFRAG00000006446.1	145.659	113.449
OFRAG00000006447.1	6.36798	3.4165
OFRAG00000006448.1	41.4452	0.0361605
OFRAG00000006449.1	9.2935	6.27545
OFRAG00000006450.1	14.2252	0.182911
OFRAG00000006451.1	3.30928	1.08175
OFRAG00000006451.2	0.602179	0.44518
OFRAG00000006452.1	11.144	3.38352
OFRAG00000006453.1	0	0
OFRAG00000006454.1	6.5036	3.04692
OFRAG00000006455.1	38.988	21.9424
OFRAG00000006456.1	210.131	35.1718
OFRAG00000006457.1	0.654799	0.610363
OFRAG00000006458.1	0	0
OFRAG00000006459.1	0	0
OFRAG00000006460.1	1.45589	0.173571
OFRAG00000006461.1	0	0
OFRAG00000006462.1	5.26093	1.09439
OFRAG00000006463.1	1.02409	9.64478
OFRAG00000006463.2	25.8196	39.3445
OFRAG00000006463.3	18.5078	25.0246
OFRAG00000006464.1	12.6095	38.8064
OFRAG00000006465.1	39.1243	10.7723
OFRAG00000006466.1	33.2173	4.16949
OFRAG00000006467.1	0.600112	0.0281551
OFRAG00000006468.1	14.9324	84.5562
OFRAG00000006469.1	1.13885	0.853779
OFRAG00000006470.1	99.5302	33.26
OFRAG00000006471.1	13.3961	2.61356
OFRAG00000006472.1	4.87699	2.04039
OFRAG00000006473.1	3.24342	1.41608
OFRAG00000006474.1	0	0
OFRAG00000006475.1	0	0
OFRAG00000006476.1	38.8235	12.7876
OFRAG00000006477.1	0.31025	0.298593
OFRAG00000006478.1	0.0397852	0.0431175
OFRAG00000006479.1	0.0257779	0.0677958
OFRAG00000006480.1	0.866012	0.480225
OFRAG00000006481.1	0.430257	0.31155
OFRAG00000006482.1	0.939653	0
OFRAG00000006483.1	4.85386	1.53512
OFRAG00000006484.1	10.2392	0.487273
OFRAG00000006485.1	8.11285	0.404949
OFRAG00000006486.1	283.946	104.39
OFRAG00000006487.1	7.06996	2.94006
OFRAG00000006488.1	4.34356	0.424715
OFRAG00000006489.1	5.88179	11.1216
OFRAG00000006490.1	31.2223	29.3129
OFRAG00000006491.1	8.45926	8.68063
OFRAG00000006492.1	3.66131	2.56669
OFRAG00000006493.1	46.7638	78.2544
OFRAG00000006494.1	2.72296	4.02048
OFRAG00000006495.1	0	0
OFRAG00000006496.1	1.04737	2.55607
OFRAG00000006497.1	16.3749	11.8898
OFRAG00000006498.1	10.0451	21.3457
OFRAG00000006499.1	2.08649	1.4853
OFRAG00000006500.1	0.200847	0.0424003
OFRAG00000006501.1	0.519879	0.0286252
OFRAG00000006502.1	0.068859	0
OFRAG00000006503.1	11.2399	2.63326
OFRAG00000006504.1	61.2008	17.2778
OFRAG00000006505.1	67.1656	97.6558
OFRAG00000006506.1	6.78774	5.26978
OFRAG00000006507.1	56.4607	5.8443
OFRAG00000006508.1	0.183478	2.63836
OFRAG00000006509.1	2.82091	1.17251
OFRAG00000006510.1	15.5766	6.33735
OFRAG00000006511.1	0.586871	0.890307
OFRAG00000006512.1	0.0790306	0.146961
OFRAG00000006513.1	210.497	82.4963
OFRAG00000006514.1	21.7278	17.1692
OFRAG00000006515.1	38.5223	10.7034
OFRAG00000006516.1	10.7188	6.30848
OFRAG00000006517.1	0.827524	0.650814
OFRAG00000006518.1	0	0
OFRAG00000006519.1	0.149164	0
OFRAG00000006520.1	20.481	8.45416
OFRAG00000006521.1	3.50003	1.81412
OFRAG00000006522.1	0	0
OFRAG00000006523.1	63.9429	32.9308
OFRAG00000006524.1	12.4849	0.0235299
OFRAG00000006525.1	2.25596	4.43505
OFRAG00000006526.1	8.8962	10.6877
OFRAG00000006527.1	8.43214	0.477353
OFRAG00000006528.1	6.00871	2.95278
OFRAG00000006529.1	18.7979	2.28313
OFRAG00000006530.1	5.66463	0.197035
OFRAG00000006531.1	7.29819	0.00786524
OFRAG00000006532.1	0	0
OFRAG00000006533.1	0	0.26778
OFRAG00000006534.1	0.10709	0.233375
OFRAG00000006535.1	25.8723	4.94884
OFRAG00000006536.1	0.092017	0.184449
OFRAG00000006537.1	30.192	6.20427
OFRAG00000006538.1	0.467855	0.274189
OFRAG00000006539.1	3.84019	3.54039
OFRAG00000006540.1	12.3598	1.516
OFRAG00000006540.2	6.0202	0.356111
OFRAG00000006541.1	0.434022	0.0376539
OFRAG00000006542.1	2.10871	0.272408
OFRAG00000006543.1	8.01269	2.04855
OFRAG00000006544.1	1395.2	1209.16
OFRAG00000006545.1	82.1942	11.5758
OFRAG00000006546.1	30.9214	14.2753
OFRAG00000006547.1	4.17326	1.94719
OFRAG00000006548.1	11.2084	8.64193
OFRAG00000006549.1	52.2746	4.76045
OFRAG00000006550.1	9.21256	30.0198
OFRAG00000006551.1	0.0269541	0.0125131
OFRAG00000006552.1	9.98842	2.17272
OFRAG00000006553.1	0.926713	0.0382951
OFRAG00000006554.1	7.62564	0.169701
OFRAG00000006555.1	0	0
OFRAG00000006556.1	0.236351	0
OFRAG00000006557.1	29.5998	11.8989
OFRAG00000006558.1	1.38425	0.051363
OFRAG00000006559.1	0.0489868	0.11375
OFRAG00000006560.1	0	0
OFRAG00000006561.1	0	0
OFRAG00000006562.1	0	0
OFRAG00000006563.1	0	0
OFRAG00000006564.1	0.100033	0.0720485
OFRAG00000006565.1	3.24694	0.541866
OFRAG00000006566.1	63.8192	38.057
OFRAG00000006567.1	5.22543	3.42581
OFRAG00000006568.1	0.0752942	0
OFRAG00000006569.1	653.351	257.782
OFRAG00000006570.1	17.9707	0.309982
OFRAG00000006571.1	3.93862	1.9612
OFRAG00000006572.1	21.1503	31.9746
OFRAG00000006573.1	2.56433	0.680895
OFRAG00000006574.1	8.70256	3.30379
OFRAG00000006575.1	98.6408	26.5041
